time,X,Y,Z,Vx,Vy,Vz
14.646329,24.114108,475.564722,-49.106043,-5.503756,-56.019116,10.866113
14.656327,24.059130,475.004622,-48.997495,-5.494628,-56.028879,10.848817
14.666324,24.004243,474.444425,-48.889121,-5.485514,-56.038619,10.831546
14.676322,23.949447,473.884131,-48.780918,-5.476414,-56.048337,10.814302
14.686319,23.894742,473.323739,-48.672889,-5.467328,-56.058032,10.797084
14.696317,23.840127,472.763251,-48.565031,-5.458255,-56.067704,10.779892
14.706314,23.785604,472.202666,-48.457345,-5.449196,-56.077354,10.762727
14.716312,23.731171,471.641985,-48.349830,-5.440150,-56.086982,10.745587
14.726309,23.676828,471.081208,-48.242487,-5.431118,-56.096587,10.728473
14.736307,23.622576,470.520335,-48.135314,-5.422099,-56.106169,10.711385
14.746304,23.568413,469.959366,-48.028313,-5.413093,-56.115730,10.694323
14.756302,23.514341,469.398301,-47.921481,-5.404101,-56.125268,10.677287
14.766299,23.460358,468.837142,-47.814820,-5.395122,-56.134783,10.660276
14.776297,23.406466,468.275887,-47.708329,-5.386157,-56.144277,10.643292
14.786294,23.352662,467.714537,-47.602008,-5.377205,-56.153748,10.626333
14.796292,23.298949,467.153093,-47.495856,-5.368266,-56.163197,10.609400
14.806289,23.245324,466.591555,-47.389873,-5.359341,-56.172625,10.592492
14.816287,23.191789,466.029923,-47.284060,-5.350429,-56.182030,10.575610
14.826284,23.138343,465.468196,-47.178414,-5.341530,-56.191413,10.558754
14.836282,23.084985,464.906376,-47.072938,-5.332644,-56.200774,10.541923
14.846279,23.031717,464.344462,-46.967629,-5.323772,-56.210113,10.525117
14.856277,22.978537,463.782455,-46.862488,-5.314913,-56.219430,10.508337
14.866274,22.925445,463.220356,-46.757515,-5.306067,-56.228726,10.491583
14.876272,22.872442,462.658163,-46.652709,-5.297234,-56.238000,10.474854
14.886269,22.819527,462.095877,-46.548070,-5.288414,-56.247252,10.458150
14.896267,22.766701,461.533500,-46.443599,-5.279607,-56.256482,10.441471
14.906264,22.713962,460.971030,-46.339293,-5.270813,-56.265691,10.424818
14.916262,22.661311,460.408468,-46.235154,-5.262033,-56.274878,10.408190
14.926259,22.608747,459.845814,-46.131182,-5.253265,-56.284044,10.391587
14.936257,22.556272,459.283069,-46.027375,-5.244510,-56.293188,10.375010
14.946254,22.503883,458.720233,-45.923733,-5.235769,-56.302310,10.358457
14.956252,22.451583,458.157305,-45.820257,-5.227040,-56.311411,10.341930
14.966249,22.399369,457.594287,-45.716947,-5.218325,-56.320491,10.325427
14.976247,22.347242,457.031178,-45.613801,-5.209622,-56.329550,10.308950
14.986244,22.295202,456.467978,-45.510819,-5.200933,-56.338587,10.292498
14.996242,22.243250,455.904688,-45.408002,-5.192256,-56.347603,10.276071
15.006239,22.191383,455.341309,-45.305349,-5.183593,-56.356598,10.259669
15.016237,22.139604,454.777839,-45.202860,-5.174942,-56.365571,10.243292
15.026234,22.087910,454.214280,-45.100535,-5.166304,-56.374524,10.226939
15.036232,22.036303,453.650631,-44.998372,-5.157679,-56.383455,10.210612
15.046229,21.984783,453.086893,-44.896373,-5.149067,-56.392366,10.194309
15.056227,21.933348,452.523066,-44.794537,-5.140468,-56.401255,10.178031
15.066224,21.881999,451.959151,-44.692864,-5.131881,-56.410124,10.161778
15.076222,21.830736,451.395147,-44.591352,-5.123308,-56.418971,10.145550
15.086219,21.779558,450.831054,-44.490003,-5.114747,-56.427798,10.129346
15.096217,21.728466,450.266874,-44.388816,-5.106199,-56.436604,10.113167
15.106214,21.677460,449.702605,-44.287791,-5.097664,-56.445389,10.097013
15.116212,21.626539,449.138249,-44.186926,-5.089142,-56.454154,10.080883
15.126209,21.575703,448.573805,-44.086223,-5.080632,-56.462898,10.064778
15.136207,21.524951,448.009274,-43.985681,-5.072135,-56.471621,10.048698
15.146204,21.474285,447.444656,-43.885300,-5.063651,-56.480323,10.032642
15.156202,21.423704,446.879950,-43.785079,-5.055179,-56.489005,10.016610
15.166199,21.373207,446.315159,-43.685018,-5.046720,-56.497667,10.000603
15.176197,21.322795,445.750280,-43.585116,-5.038274,-56.506308,9.984620
15.186194,21.272467,445.185316,-43.485375,-5.029840,-56.514929,9.968662
15.196192,21.222223,444.620265,-43.385793,-5.021419,-56.523529,9.952728
15.206189,21.172063,444.055128,-43.286370,-5.013011,-56.532109,9.936818
15.216187,21.121988,443.489906,-43.187106,-5.004615,-56.540668,9.920933
15.226184,21.071996,442.924598,-43.088001,-4.996231,-56.549208,9.905071
15.236182,21.022088,442.359205,-42.989055,-4.987861,-56.557727,9.889235
15.246179,20.972264,441.793727,-42.890266,-4.979502,-56.566226,9.873422
15.256177,20.922523,441.228164,-42.791635,-4.971157,-56.574705,9.857633
15.266174,20.872865,440.662517,-42.693163,-4.962824,-56.583164,9.841869
15.276172,20.823291,440.096785,-42.594847,-4.954503,-56.591602,9.826128
15.286169,20.773800,439.530968,-42.496689,-4.946195,-56.600021,9.810412
15.296167,20.724392,438.965068,-42.398688,-4.937899,-56.608420,9.794720
15.306164,20.675067,438.399084,-42.300844,-4.929615,-56.616799,9.779051
15.316162,20.625824,437.833016,-42.203156,-4.921344,-56.625158,9.763407
15.326159,20.576665,437.266864,-42.105624,-4.913086,-56.633497,9.747786
15.336157,20.527587,436.700630,-42.008249,-4.904840,-56.641816,9.732190
15.346154,20.478592,436.134312,-41.911029,-4.896606,-56.650116,9.716617
15.356152,20.429680,435.567911,-41.813965,-4.888384,-56.658396,9.701068
15.366149,20.380849,435.001428,-41.717056,-4.880175,-56.666656,9.685543
15.376147,20.332100,434.434862,-41.620303,-4.871978,-56.674897,9.670042
15.386144,20.283434,433.868214,-41.523704,-4.863794,-56.683118,9.654564
15.396142,20.234849,433.301484,-41.427260,-4.855622,-56.691319,9.639111
15.406139,20.186346,432.734672,-41.330970,-4.847462,-56.699501,9.623680
15.416137,20.137924,432.167778,-41.234834,-4.839314,-56.707664,9.608274
15.426134,20.089584,431.600803,-41.138853,-4.831178,-56.715807,9.592891
15.436132,20.041324,431.033746,-41.043024,-4.823055,-56.723931,9.577532
15.446129,19.993147,430.466609,-40.947350,-4.814944,-56.732035,9.562196
15.456127,19.945050,429.899390,-40.851828,-4.806845,-56.740120,9.546883
15.466124,19.897034,429.332091,-40.756460,-4.798758,-56.748186,9.531595
15.476122,19.849099,428.764711,-40.661244,-4.790684,-56.756233,9.516329
15.486119,19.801244,428.197250,-40.566181,-4.782621,-56.764260,9.501087
15.496117,19.753470,427.629710,-40.471270,-4.774571,-56.772269,9.485869
15.506114,19.705776,427.062090,-40.376511,-4.766533,-56.780258,9.470673
15.516111,19.658163,426.494389,-40.281904,-4.758507,-56.788228,9.455502
15.526109,19.610630,425.926610,-40.187448,-4.750493,-56.796179,9.440353
15.536106,19.563177,425.358751,-40.093144,-4.742491,-56.804112,9.425228
15.546104,19.515804,424.790812,-39.998991,-4.734501,-56.812025,9.410125
15.556101,19.468511,424.222795,-39.904989,-4.726523,-56.819919,9.395047
15.566099,19.421297,423.654699,-39.811137,-4.718557,-56.827795,9.379991
15.576096,19.374163,423.086524,-39.717436,-4.710603,-56.835652,9.364958
15.586094,19.327109,422.518271,-39.623885,-4.702661,-56.843490,9.349949
15.596091,19.280134,421.949939,-39.530483,-4.694731,-56.851309,9.334962
15.606089,19.233238,421.381530,-39.437232,-4.686812,-56.859110,9.319999
15.616086,19.186421,420.813042,-39.344130,-4.678906,-56.866891,9.305058
15.626084,19.139683,420.244477,-39.251177,-4.671012,-56.874655,9.290141
15.636081,19.093024,419.675834,-39.158374,-4.663129,-56.882400,9.275246
15.646079,19.046444,419.107114,-39.065719,-4.655259,-56.890126,9.260375
15.656076,18.999942,418.538317,-38.973212,-4.647400,-56.897833,9.245526
15.666074,18.953519,417.969443,-38.880854,-4.639553,-56.905523,9.230700
15.676071,18.907174,417.400492,-38.788644,-4.631718,-56.913194,9.215897
15.686069,18.860908,416.831464,-38.696582,-4.623895,-56.920846,9.201117
15.696066,18.814719,416.262360,-38.604668,-4.616084,-56.928480,9.186360
15.706064,18.768609,415.693180,-38.512901,-4.608284,-56.936096,9.171625
15.716061,18.722577,415.123924,-38.421281,-4.600496,-56.943694,9.156913
15.726059,18.676622,414.554592,-38.329809,-4.592720,-56.951273,9.142223
15.736056,18.630745,413.985184,-38.238483,-4.584956,-56.958834,9.127557
15.746054,18.584946,413.415701,-38.147303,-4.577203,-56.966377,9.112912
15.756051,18.539224,412.846142,-38.056270,-4.569462,-56.973902,9.098291
15.766049,18.493579,412.276508,-37.965383,-4.561733,-56.981409,9.083692
15.776046,18.448012,411.706800,-37.874641,-4.554015,-56.988898,9.069115
15.786044,18.402522,411.137016,-37.784046,-4.546309,-56.996369,9.054561
15.796041,18.357109,410.567158,-37.693595,-4.538614,-57.003822,9.040030
15.806039,18.311772,409.997225,-37.603290,-4.530932,-57.011257,9.025521
15.816036,18.266513,409.427219,-37.513130,-4.523261,-57.018674,9.011034
15.826034,18.221330,408.857138,-37.423115,-4.515601,-57.026074,8.996569
15.836031,18.176223,408.286983,-37.333244,-4.507953,-57.033455,8.982127
15.846029,18.131193,407.716755,-37.243517,-4.500316,-57.040819,8.967708
15.856026,18.086239,407.146453,-37.153934,-4.492691,-57.048165,8.953310
15.866024,18.041362,406.576077,-37.064495,-4.485078,-57.055494,8.938935
15.876021,17.996560,406.005629,-36.975200,-4.477476,-57.062804,8.924582
15.886019,17.951834,405.435107,-36.886048,-4.469886,-57.070098,8.910251
15.896016,17.907185,404.864513,-36.797040,-4.462307,-57.077373,8.895942
15.906014,17.862611,404.293846,-36.708174,-4.454739,-57.084632,8.881655
15.916011,17.818112,403.723107,-36.619451,-4.447183,-57.091872,8.867391
15.926009,17.773689,403.152295,-36.530871,-4.439639,-57.099095,8.853148
15.936006,17.729342,402.581411,-36.442432,-4.432105,-57.106301,8.838928
15.946004,17.685069,402.010455,-36.354136,-4.424584,-57.113490,8.824729
15.956001,17.640872,401.439427,-36.265982,-4.417073,-57.120661,8.810553
15.965999,17.596750,400.868328,-36.177969,-4.409575,-57.127815,8.796398
15.975996,17.552702,400.297157,-36.090098,-4.402088,-57.134951,8.782265
15.985994,17.508730,399.725915,-36.002368,-4.394612,-57.142070,8.768154
15.995991,17.464832,399.154602,-35.914779,-4.387148,-57.149173,8.754064
16.005989,17.421009,398.583218,-35.827330,-4.379695,-57.156258,8.739997
16.015986,17.377260,398.011764,-35.740023,-4.372254,-57.163325,8.725951
16.025984,17.333585,397.440238,-35.652855,-4.364824,-57.170376,8.711927
16.035981,17.289985,396.868643,-35.565828,-4.357405,-57.177410,8.697924
16.045979,17.246459,396.296977,-35.478940,-4.349999,-57.184427,8.683943
16.055976,17.203006,395.725241,-35.392192,-4.342603,-57.191427,8.669983
16.065974,17.159628,395.153435,-35.305584,-4.335219,-57.198410,8.656045
16.075971,17.116323,394.581559,-35.219115,-4.327847,-57.205376,8.642129
16.085969,17.073092,394.009614,-35.132785,-4.320485,-57.212325,8.628234
16.095966,17.029935,393.437599,-35.046594,-4.313136,-57.219257,8.614360
16.105964,16.986851,392.865516,-34.960541,-4.305797,-57.226173,8.600508
16.115961,16.943840,392.293363,-34.874626,-4.298471,-57.233072,8.586677
16.125959,16.900902,391.721141,-34.788850,-4.291155,-57.239954,8.572867
16.135956,16.858038,391.148851,-34.703212,-4.283851,-57.246819,8.559079
16.145954,16.815247,390.576492,-34.617712,-4.276559,-57.253668,8.545312
16.155951,16.772528,390.004064,-34.532349,-4.269277,-57.260501,8.531566
16.165949,16.729882,389.431569,-34.447123,-4.262008,-57.267316,8.517841
16.175946,16.687309,388.859005,-34.362035,-4.254749,-57.274115,8.504137
16.185944,16.644808,388.286374,-34.277083,-4.247502,-57.280898,8.490455
16.195941,16.602380,387.713674,-34.192268,-4.240266,-57.287664,8.476793
16.205939,16.560024,387.140907,-34.107590,-4.233042,-57.294414,8.463153
16.215936,16.517740,386.568073,-34.023047,-4.225829,-57.301148,8.449533
16.225934,16.475528,385.995172,-33.938641,-4.218628,-57.307865,8.435935
16.235931,16.433388,385.422203,-33.854371,-4.211438,-57.314566,8.422357
16.245929,16.391320,384.849168,-33.770236,-4.204259,-57.321250,8.408801
16.255926,16.349324,384.276065,-33.686237,-4.197092,-57.327919,8.395265
16.265924,16.307399,383.702897,-33.602373,-4.189935,-57.334571,8.381750
16.275921,16.265546,383.129661,-33.518644,-4.182790,-57.341207,8.368256
16.285919,16.223765,382.556360,-33.435050,-4.175656,-57.347827,8.354783
16.295916,16.182054,381.982992,-33.351590,-4.168534,-57.354431,8.341331
16.305914,16.140415,381.409559,-33.268265,-4.161422,-57.361018,8.327899
16.315911,16.098847,380.836059,-33.185074,-4.154322,-57.367590,8.314488
16.325909,16.057349,380.262494,-33.102017,-4.147232,-57.374146,8.301098
16.335906,16.015923,379.688864,-33.019093,-4.140154,-57.380686,8.287729
16.345904,15.974567,379.115168,-32.936303,-4.133087,-57.387210,8.274380
16.355901,15.933282,378.541408,-32.853647,-4.126031,-57.393718,8.261052
16.365899,15.892067,377.967582,-32.771124,-4.118986,-57.400210,8.247744
16.375896,15.850923,377.393691,-32.688733,-4.111952,-57.406686,8.234457
16.385894,15.809849,376.819736,-32.606476,-4.104929,-57.413147,8.221191
16.395891,15.768845,376.245716,-32.524350,-4.097917,-57.419592,8.207945
16.405889,15.727911,375.671632,-32.442358,-4.090917,-57.426021,8.194719
16.415886,15.687048,375.097483,-32.360497,-4.083927,-57.432434,8.181514
16.425883,15.646254,374.523271,-32.278768,-4.076948,-57.438832,8.168330
16.435881,15.605529,373.948995,-32.197171,-4.069980,-57.445214,8.155165
16.445878,15.564875,373.374655,-32.115705,-4.063023,-57.451581,8.142022
16.455876,15.524289,372.800251,-32.034371,-4.056077,-57.457932,8.128898
16.465873,15.483774,372.225784,-31.953168,-4.049142,-57.464268,8.115795
16.475871,15.443327,371.651254,-31.872096,-4.042218,-57.470588,8.102712
16.485868,15.402950,371.076660,-31.791154,-4.035304,-57.476893,8.089649
16.495866,15.362641,370.502004,-31.710343,-4.028402,-57.483182,8.076607
16.505863,15.322402,369.927285,-31.629662,-4.021510,-57.489456,8.063585
16.515861,15.282231,369.352503,-31.549112,-4.014629,-57.495715,8.050583
16.525858,15.242129,368.777659,-31.468691,-4.007759,-57.501959,8.037601
16.535856,15.202096,368.202752,-31.388400,-4.000900,-57.508187,8.024639
16.545853,15.162132,367.627783,-31.308238,-3.994052,-57.514400,8.011698
16.555851,15.122235,367.052752,-31.228206,-3.987214,-57.520598,7.998776
16.565848,15.082407,366.477660,-31.148303,-3.980387,-57.526780,7.985874
16.575846,15.042647,365.902505,-31.068528,-3.973571,-57.532948,7.972993
16.585843,15.002956,365.327289,-30.988883,-3.966765,-57.539100,7.960131
16.595841,14.963332,364.752011,-30.909365,-3.959971,-57.545238,7.947290
16.605838,14.923776,364.176673,-30.829977,-3.953187,-57.551360,7.934468
16.615836,14.884288,363.601273,-30.750716,-3.946413,-57.557467,7.921666
16.625833,14.844868,363.025812,-30.671583,-3.939651,-57.563560,7.908884
16.635831,14.805515,362.450290,-30.592578,-3.932899,-57.569637,7.896122
16.645828,14.766229,361.874708,-30.513700,-3.926157,-57.575700,7.883380
16.655826,14.727011,361.299065,-30.434949,-3.919426,-57.581748,7.870657
16.665823,14.687861,360.723361,-30.356326,-3.912706,-57.587781,7.857954
16.675821,14.648777,360.147598,-30.277830,-3.905997,-57.593799,7.845271
16.685818,14.609760,359.571774,-30.199460,-3.899298,-57.599802,7.832608
16.695816,14.570811,358.995890,-30.121217,-3.892609,-57.605791,7.819964
16.705813,14.531928,358.419947,-30.043100,-3.885932,-57.611765,7.807340
16.715811,14.493111,357.843944,-29.965109,-3.879264,-57.617725,7.794735
16.725808,14.454362,357.267881,-29.887244,-3.872608,-57.623669,7.782151
16.735806,14.415679,356.691759,-29.809505,-3.865961,-57.629599,7.769585
16.745803,14.377062,356.115578,-29.731891,-3.859325,-57.635515,7.757039
16.755801,14.338511,355.539338,-29.654403,-3.852700,-57.641416,7.744513
16.765798,14.300027,354.963039,-29.577039,-3.846085,-57.647303,7.732006
16.775796,14.261609,354.386681,-29.499801,-3.839481,-57.653175,7.719519
16.785793,14.223257,353.810264,-29.422688,-3.832887,-57.659033,7.707051
16.795791,14.184970,353.233789,-29.345699,-3.826303,-57.664876,7.694602
16.805788,14.146750,352.657256,-29.268834,-3.819730,-57.670705,7.682173
16.815786,14.108595,352.080664,-29.192094,-3.813167,-57.676520,7.669763
16.825783,14.070506,351.504014,-29.115477,-3.806614,-57.682320,7.657373
16.835781,14.032482,350.927307,-29.038984,-3.800072,-57.688106,7.645002
16.845778,13.994523,350.350541,-28.962615,-3.793540,-57.693878,7.632650
16.855776,13.956630,349.773718,-28.886370,-3.787019,-57.699636,7.620317
16.865773,13.918802,349.196838,-28.810247,-3.780508,-57.705379,7.608003
16.875771,13.881039,348.619900,-28.734248,-3.774007,-57.711109,7.595709
16.885768,13.843340,348.042905,-28.658371,-3.767516,-57.716824,7.583434
16.895766,13.805707,347.465853,-28.582617,-3.761036,-57.722525,7.571178
16.905763,13.768139,346.888744,-28.506985,-3.754565,-57.728213,7.558941
16.915761,13.730635,346.311578,-28.431476,-3.748105,-57.733886,7.546723
16.925758,13.693195,345.734355,-28.356089,-3.741656,-57.739545,7.534524
16.935756,13.655820,345.157076,-28.280823,-3.735216,-57.745190,7.522344
16.945753,13.618509,344.579741,-28.205679,-3.728787,-57.750822,7.510183
16.955751,13.581263,344.002349,-28.130657,-3.722368,-57.756439,7.498041
16.965748,13.544081,343.424902,-28.055756,-3.715959,-57.762043,7.485918
16.975746,13.506962,342.847398,-27.980976,-3.709560,-57.767633,7.473814
16.985743,13.469908,342.269839,-27.906317,-3.703171,-57.773209,7.461729
16.995741,13.432917,341.692223,-27.831779,-3.696793,-57.778771,7.449662
17.005738,13.395991,341.114553,-27.757361,-3.690424,-57.784320,7.437615
17.015736,13.359127,340.536827,-27.683064,-3.684066,-57.789855,7.425586
17.025733,13.322328,339.959045,-27.608887,-3.677718,-57.795376,7.413576
17.035731,13.285591,339.381209,-27.534829,-3.671380,-57.800883,7.401585
17.045728,13.248918,338.803317,-27.460892,-3.665051,-57.806377,7.389612
17.055726,13.212309,338.225371,-27.387074,-3.658733,-57.811858,7.377659
17.065723,13.175762,337.647370,-27.313376,-3.652425,-57.817325,7.365723
17.075721,13.139278,337.069314,-27.239796,-3.646127,-57.822778,7.353807
17.085718,13.102858,336.491204,-27.166336,-3.639839,-57.828218,7.341909
17.095716,13.066500,335.913040,-27.092995,-3.633561,-57.833645,7.330030
17.105713,13.030204,335.334821,-27.019772,-3.627293,-57.839058,7.318169
17.115711,12.993972,334.756549,-26.946668,-3.621034,-57.844457,7.306326
17.125708,12.957802,334.178222,-26.873682,-3.614786,-57.849844,7.294503
17.135706,12.921694,333.599842,-26.800815,-3.608548,-57.855217,7.282697
17.145703,12.885649,333.021408,-26.728065,-3.602319,-57.860577,7.270911
17.155701,12.849666,332.442920,-26.655433,-3.596101,-57.865923,7.259142
17.165698,12.813745,331.864379,-26.582918,-3.589892,-57.871256,7.247392
17.175696,12.777886,331.285785,-26.510521,-3.583693,-57.876576,7.235660
17.185693,12.742089,330.707138,-26.438241,-3.577504,-57.881883,7.223947
17.195691,12.706354,330.128438,-26.366078,-3.571325,-57.887177,7.212252
17.205688,12.670680,329.549684,-26.294032,-3.565155,-57.892458,7.200575
17.215686,12.635069,328.970879,-26.222103,-3.558996,-57.897725,7.188917
17.225683,12.599518,328.392020,-26.150290,-3.552846,-57.902980,7.177277
17.235681,12.564029,327.813109,-26.078593,-3.546706,-57.908221,7.165655
17.245678,12.528602,327.234146,-26.007013,-3.540576,-57.913450,7.154051
17.255676,12.493236,326.655130,-25.935548,-3.534455,-57.918665,7.142466
17.265673,12.457930,326.076063,-25.864199,-3.528345,-57.923868,7.130898
17.275671,12.422686,325.496943,-25.792966,-3.522244,-57.929057,7.119349
17.285668,12.387503,324.917772,-25.721848,-3.516152,-57.934234,7.107817
17.295666,12.352381,324.338549,-25.650845,-3.510071,-57.939398,7.096304
17.305663,12.317319,323.759275,-25.579957,-3.503999,-57.944549,7.084809
17.315661,12.282318,323.179949,-25.509184,-3.497937,-57.949688,7.073332
17.325658,12.247378,322.600571,-25.438526,-3.491884,-57.954813,7.061873
17.335655,12.212498,322.021143,-25.367982,-3.485841,-57.959926,7.050431
17.345653,12.177679,321.441663,-25.297552,-3.479808,-57.965026,7.039008
17.355650,12.142919,320.862133,-25.227237,-3.473784,-57.970114,7.027603
17.365648,12.108220,320.282552,-25.157036,-3.467770,-57.975189,7.016215
17.375645,12.073581,319.702920,-25.086948,-3.461765,-57.980251,7.004845
17.385643,12.039002,319.123237,-25.016974,-3.455770,-57.985301,6.993493
17.395640,12.004483,318.543504,-24.947113,-3.449785,-57.990338,6.982159
17.405638,11.970024,317.963721,-24.877365,-3.443809,-57.995363,6.970843
17.415635,11.935624,317.383888,-24.807731,-3.437842,-58.000375,6.959545
17.425633,11.901284,316.804004,-24.738209,-3.431885,-58.005375,6.948264
17.435630,11.867004,316.224071,-24.668800,-3.425938,-58.010362,6.937001
17.445628,11.832783,315.644088,-24.599504,-3.420000,-58.015337,6.925755
17.455625,11.798621,315.064055,-24.530320,-3.414072,-58.020299,6.914527
17.465623,11.764518,314.483973,-24.461248,-3.408153,-58.025249,6.903317
17.475620,11.730475,313.903841,-24.392288,-3.402243,-58.030187,6.892124
17.485618,11.696490,313.323660,-24.323440,-3.396343,-58.035113,6.880949
17.495615,11.662565,312.743429,-24.254704,-3.390452,-58.040026,6.869792
17.505613,11.628698,312.163150,-24.186079,-3.384571,-58.044927,6.858651
17.515610,11.594890,311.582822,-24.117565,-3.378699,-58.049816,6.847529
17.525608,11.561141,311.002445,-24.049162,-3.372837,-58.054693,6.836423
17.535605,11.527450,310.422019,-23.980871,-3.366984,-58.059557,6.825335
17.545603,11.493818,309.841545,-23.912690,-3.361140,-58.064409,6.814264
17.555600,11.460244,309.261022,-23.844620,-3.355306,-58.069250,6.803211
17.565598,11.426729,308.680451,-23.776660,-3.349481,-58.074078,6.792175
17.575595,11.393272,308.099831,-23.708810,-3.343665,-58.078894,6.781156
17.585593,11.359872,307.519164,-23.641071,-3.337858,-58.083698,6.770155
17.595590,11.326531,306.938448,-23.573441,-3.332061,-58.088491,6.759170
17.605588,11.293248,306.357685,-23.505921,-3.326273,-58.093271,6.748203
17.615585,11.260022,305.776874,-23.438511,-3.320495,-58.098039,6.737253
17.625583,11.226854,305.196016,-23.371210,-3.314726,-58.102795,6.726320
17.635580,11.193744,304.615110,-23.304018,-3.308965,-58.107540,6.715404
17.645578,11.160692,304.034156,-23.236936,-3.303215,-58.112273,6.704505
17.655575,11.127696,303.453155,-23.169962,-3.297473,-58.116994,6.693623
17.665573,11.094759,302.872108,-23.103097,-3.291740,-58.121703,6.682758
17.675570,11.061878,302.291013,-23.036340,-3.286017,-58.126400,6.671910
17.685568,11.029055,301.709871,-22.969692,-3.280303,-58.131086,6.661079
17.695565,10.996288,301.128682,-22.903152,-3.274598,-58.135759,6.650265
17.705563,10.963579,300.547447,-22.836720,-3.268902,-58.140422,6.639467
17.715560,10.930927,299.966165,-22.770396,-3.263216,-58.145072,6.628687
17.725558,10.898331,299.384837,-22.704180,-3.257538,-58.149711,6.617923
17.735555,10.865792,298.803463,-22.638071,-3.251870,-58.154338,6.607176
17.745553,10.833310,298.222042,-22.572069,-3.246211,-58.158954,6.596446
17.755550,10.800884,297.640575,-22.506175,-3.240560,-58.163558,6.585732
17.765548,10.768515,297.059062,-22.440387,-3.234919,-58.168151,6.575035
17.775545,10.736202,296.477503,-22.374707,-3.229287,-58.172732,6.564354
17.785543,10.703945,295.895899,-22.309133,-3.223664,-58.177302,6.553690
17.795540,10.671745,295.314249,-22.243666,-3.218050,-58.181860,6.543042
17.805538,10.639600,294.732553,-22.178305,-3.212446,-58.186407,6.532410
17.815535,10.607512,294.150812,-22.113051,-3.206850,-58.190943,6.521794
17.825533,10.575479,293.569026,-22.047903,-3.201263,-58.195467,6.511195
17.835530,10.543503,292.987195,-21.982860,-3.195686,-58.199980,6.500611
17.845528,10.511582,292.405318,-21.917923,-3.190117,-58.204481,6.490044
17.855525,10.479716,291.823397,-21.853092,-3.184557,-58.208971,6.479492
17.865523,10.447906,291.241431,-21.788366,-3.179007,-58.213450,6.468957
17.875520,10.416152,290.659420,-21.723746,-3.173465,-58.217918,6.458437
17.885518,10.384453,290.077364,-21.659231,-3.167932,-58.222375,6.447933
17.895515,10.352809,289.495264,-21.594820,-3.162409,-58.226820,6.437445
17.905513,10.321220,288.913120,-21.530515,-3.156894,-58.231254,6.426972
17.915510,10.289687,288.330931,-21.466314,-3.151388,-58.235678,6.416515
17.925508,10.258208,287.748698,-21.402217,-3.145892,-58.240090,6.406074
17.935505,10.226785,287.166421,-21.338225,-3.140404,-58.244491,6.395648
17.945503,10.195416,286.584100,-21.274337,-3.134925,-58.248881,6.385238
17.955500,10.164102,286.001735,-21.210553,-3.129455,-58.253259,6.374842
17.965498,10.132842,285.419327,-21.146873,-3.123994,-58.257627,6.364462
17.975495,10.101637,284.836875,-21.083296,-3.118542,-58.261984,6.354098
17.985493,10.070487,284.254379,-21.019823,-3.113098,-58.266330,6.343748
17.995490,10.039391,283.671840,-20.956453,-3.107664,-58.270666,6.333414
18.005488,10.008349,283.089258,-20.893187,-3.102239,-58.274990,6.323094
18.015485,9.977362,282.506632,-20.830024,-3.096822,-58.279303,6.312790
18.025483,9.946428,281.923964,-20.766963,-3.091414,-58.283606,6.302500
18.035480,9.915549,281.341252,-20.704006,-3.086015,-58.287897,6.292225
18.045478,9.884723,280.758498,-20.641151,-3.080625,-58.292178,6.281965
18.055475,9.853952,280.175701,-20.578398,-3.075244,-58.296449,6.271719
18.065473,9.823234,279.592861,-20.515748,-3.069872,-58.300708,6.261489
18.075470,9.792569,279.009979,-20.453200,-3.064509,-58.304957,6.251273
18.085468,9.761959,278.427054,-20.390754,-3.059154,-58.309195,6.241072
18.095465,9.731402,277.844087,-20.328409,-3.053808,-58.313422,6.230886
18.105463,9.700898,277.261078,-20.266167,-3.048470,-58.317639,6.220716
18.115460,9.670448,276.678027,-20.204026,-3.043142,-58.321845,6.210560
18.125458,9.640050,276.094934,-20.141987,-3.037822,-58.326041,6.200420
18.135455,9.609706,275.511798,-20.080048,-3.032511,-58.330226,6.190294
18.145453,9.579415,274.928621,-20.018211,-3.027208,-58.334400,6.180184
18.155450,9.549177,274.345403,-19.956475,-3.021914,-58.338564,6.170089
18.165448,9.518992,273.762142,-19.894840,-3.016629,-58.342718,6.160008
18.175445,9.488860,273.178841,-19.833306,-3.011352,-58.346861,6.149943
18.185443,9.458780,272.595498,-19.771872,-3.006084,-58.350993,6.139892
18.195440,9.428753,272.012113,-19.710538,-3.000825,-58.355116,6.129857
18.205438,9.398779,271.428688,-19.649305,-2.995574,-58.359228,6.119836
18.215435,9.368857,270.845221,-19.588172,-2.990332,-58.363329,6.109831
18.225433,9.338987,270.261714,-19.527139,-2.985098,-58.367420,6.099840
18.235430,9.309170,269.678165,-19.466205,-2.979873,-58.371501,6.089865
18.245428,9.279405,269.094576,-19.405372,-2.974656,-58.375572,6.079904
18.255425,9.249691,268.510946,-19.344638,-2.969448,-58.379632,6.069959
18.265422,9.220030,267.927276,-19.284003,-2.964249,-58.383682,6.060028
18.275420,9.190421,267.343565,-19.223467,-2.959058,-58.387722,6.050112
18.285417,9.160864,266.759814,-19.163031,-2.953875,-58.391751,6.040210
18.295415,9.131359,266.176023,-19.102693,-2.948701,-58.395771,6.030324
18.305412,9.101905,265.592192,-19.042455,-2.943535,-58.399780,6.020452
